# PVGIS-6 TMY data
# Location: 41.977N, 12.869E
# Elevation: 333m
# Source: PVGIS <https://joint-research-centre.ec.europa.eu/pvgis_en>
# Radiation database: PVGIS-SARAH2
# Nominal power of the PV system: 2000kW
# System losses: 12.0%
# Slope angle: 35 deg
# Azimuth angle: 0 deg (optimum)
#
time;P_Wh;G(i);H_sun;T2m;WS10m
2023-02-25T11:00:00;1259065.788;1430756.577;1;14.756;3.242
2023-02-25T12:00:00;1582007.024;1797735.255;1;9.368;2.981
2023-02-25T13:00:00;1275697.871;1449656.672;1;15.722;1.807
2023-02-25T14:00:00;1803321.938;2049229.475;1;15.031;3.261
2023-02-25T15:00:00;1525085.062;1733051.207;1;14.078;2.405
2023-02-25T16:00:00;882482.454;1002820.971;1;12.652;2.949
2023-02-25T17:00:00;732827.014;832757.970;1;11.227;2.317
2023-02-25T18:00:00;318137.308;361519.668;1;9.330;7.115
2023-02-25T19:00:00;0.000;0.000;1;9.085;3.615
2023-02-25T20:00:00;0.000;0.000;0;10.759;2.534
2023-02-25T21:00:00;0.000;0.000;0;7.041;1.685
2023-02-25T22:00:00;0.000;0.000;0;6.921;1.979
2023-02-25T23:00:00;0.000;0.000;0;7.228;3.329
2023-02-26T00:00:00;0.000;0.000;0;6.965;9.595
2023-02-26T01:00:00;0.000;0.000;0;4.425;2.407
2023-02-26T02:00:00;0.000;0.000;0;10.077;5.265
2023-02-26T03:00:00;0.000;0.000;0;13.861;1.600
2023-02-26T04:00:00;0.000;0.000;0;9.294;3.966
2023-02-26T05:00:00;0.000;0.000;0;13.001;5.750
2023-02-26T06:00:00;0.000;0.000;0;11.611;3.765
2023-02-26T07:00:00;331369.022;376555.707;1;15.343;0.797
2023-02-26T08:00:00;677040.781;769364.524;1;13.838;0.815
2023-02-26T09:00:00;743325.582;844688.161;1;15.534;2.636
2023-02-26T10:00:00;997149.912;1133124.900;1;17.226;2.275
2023-02-26T11:00:00;1093897.820;1243065.705;1;9.639;6.461
2023-02-26T12:00:00;1077574.068;1224515.987;1;18.133;1.350
2023-02-26T13:00:00;815588.137;926804.701;1;15.644;6.790
2023-02-26T14:00:00;1108538.427;1259702.758;1;14.907;5.653
2023-02-26T15:00:00;829228.615;942305.244;1;16.964;1.446
2023-02-26T16:00:00;791341.501;899251.705;1;10.727;1.436
2023-02-26T17:00:00;573030.622;651171.161;1;9.022;7.408
2023-02-26T18:00:00;443022.417;503434.565;1;9.170;1.772
2023-02-26T19:00:00;0.000;0.000;1;7.215;1.901
2023-02-26T20:00:00;0.000;0.000;0;8.013;4.774
2023-02-26T21:00:00;0.000;0.000;0;3.938;11.945
2023-02-26T22:00:00;0.000;0.000;0;6.172;5.676
2023-02-26T23:00:00;0.000;0.000;0;7.503;3.814
2023-02-27T00:00:00;0.000;0.000;0;7.186;7.482
2023-02-27T01:00:00;0.000;0.000;0;6.333;2.836
2023-02-27T02:00:00;0.000;0.000;0;4.720;5.173
2023-02-27T03:00:00;0.000;0.000;0;4.728;6.124
2023-02-27T04:00:00;0.000;0.000;0;12.998;6.013
2023-02-27T05:00:00;0.000;0.000;0;13.987;1.555
2023-02-27T06:00:00;0.000;0.000;0;13.671;5.636
2023-02-27T07:00:00;277681.367;315547.008;1;14.295;9.734
2023-02-27T08:00:00;519736.840;590610.045;1;16.848;4.756
2023-02-27T09:00:00;673590.535;765443.790;1;14.845;2.385
2023-02-27T10:00:00;989624.532;1124573.332;1;14.013;1.687
2023-02-27T11:00:00;1239110.463;1408080.071;1;17.042;5.055
2023-02-27T12:00:00;1722308.723;1957169.004;1;18.922;2.908
2023-02-27T13:00:00;1230717.473;1398542.583;1;15.098;0.934
2023-02-27T14:00:00;1237084.283;1405777.594;1;17.938;6.592
2023-02-27T15:00:00;980869.953;1114624.947;1;12.185;5.865
2023-02-27T16:00:00;871396.087;990222.826;1;13.659;1.903
2023-02-27T17:00:00;570924.809;648778.192;1;8.701;5.365
2023-02-27T18:00:00;335935.291;381744.649;1;9.636;3.241
2023-02-27T19:00:00;0.000;0.000;1;7.108;2.329
2023-02-27T20:00:00;0.000;0.000;0;6.453;2.243
2023-02-27T21:00:00;0.000;0.000;0;7.714;7.845
2023-02-27T22:00:00;0.000;0.000;0;6.827;3.809
2023-02-27T23:00:00;0.000;0.000;0;7.104;9.122
2023-02-28T00:00:00;0.000;0.000;0;6.013;3.708
2023-02-28T01:00:00;0.000;0.000;0;9.178;1.753
2023-02-28T02:00:00;0.000;0.000;0;4.343;2.861
2023-02-28T03:00:00;0.000;0.000;0;8.896;5.965
2023-02-28T04:00:00;0.000;0.000;0;10.295;0.435
2023-02-28T05:00:00;0.000;0.000;0;13.585;3.185
2023-02-28T06:00:00;0.000;0.000;0;12.794;4.969
2023-02-28T07:00:00;350692.132;398513.787;1;16.490;4.137
2023-02-28T08:00:00;454253.743;516197.436;1;16.940;0.680
2023-02-28T09:00:00;1156275.626;1313949.575;1;16.220;1.856
2023-02-28T10:00:00;924873.795;1050992.949;1;16.816;4.202
2023-02-28T11:00:00;1176448.430;1336873.216;1;16.523;9.389
2023-02-28T12:00:00;1394528.177;1584691.110;1;15.999;5.336
2023-02-28T13:00:00;1268734.598;1441743.862;1;19.143;2.582
2023-02-28T14:00:00;1735657.597;1972338.178;1;12.245;3.383
2023-02-28T15:00:00;1122587.401;1275667.502;1;12.307;3.560
2023-02-28T16:00:00;906242.228;1029820.713;1;16.608;4.549
2023-02-28T17:00:00;702154.858;797903.248;1;11.614;1.099
2023-02-28T18:00:00;317808.838;361146.407;1;8.950;4.279
2023-02-28T19:00:00;0.000;0.000;1;6.970;0.623
2023-02-28T20:00:00;0.000;0.000;0;7.001;4.227
2023-02-28T21:00:00;0.000;0.000;0;5.317;3.265
2023-02-28T22:00:00;0.000;0.000;0;7.665;8.201
2023-02-28T23:00:00;0.000;0.000;0;4.427;2.577
2023-03-01T00:00:00;0.000;0.000;0;9.684;5.718
2023-03-01T01:00:00;0.000;0.000;0;9.301;2.420
2023-03-01T02:00:00;0.000;0.000;0;6.212;3.442
2023-03-01T03:00:00;0.000;0.000;0;11.810;6.172
2023-03-01T04:00:00;0.000;0.000;0;10.368;7.127
2023-03-01T05:00:00;0.000;0.000;0;9.466;7.245
2023-03-01T06:00:00;0.000;0.000;0;10.886;5.215
2023-03-01T07:00:00;251883.048;286230.736;1;10.587;4.288
2023-03-01T08:00:00;506119.232;575135.491;1;17.860;2.817
2023-03-01T09:00:00;541537.887;615383.962;1;14.247;5.747
2023-03-01T10:00:00;880889.528;1001010.828;1;12.938;6.325
2023-03-01T11:00:00;1365673.518;1551901.725;1;14.235;6.298
2023-03-01T12:00:00;1542517.651;1752860.967;1;10.487;8.460
2023-03-01T13:00:00;1427352.916;1621991.950;1;15.232;6.868
2023-03-01T14:00:00;877238.319;996861.727;1;12.017;3.635
2023-03-01T15:00:00;1105091.489;1255785.783;1;9.449;4.340
2023-03-01T16:00:00;658946.388;748802.714;1;10.369;7.950
2023-03-01T17:00:00;579187.460;658167.568;1;7.534;6.390
2023-03-01T18:00:00;359790.098;408852.384;1;2.274;9.175
2023-03-01T19:00:00;0.000;0.000;1;6.849;2.863
2023-03-01T20:00:00;0.000;0.000;0;4.288;10.070
2023-03-01T21:00:00;0.000;0.000;0;2.488;2.370
2023-03-01T22:00:00;0.000;0.000;0;4.006;3.225
2023-03-01T23:00:00;0.000;0.000;0;3.658;2.294
2023-03-02T00:00:00;0.000;0.000;0;6.507;4.205
2023-03-02T01:00:00;0.000;0.000;0;8.107;8.372
2023-03-02T02:00:00;0.000;0.000;0;9.107;2.565
2023-03-02T03:00:00;0.000;0.000;0;7.305;10.856
2023-03-02T04:00:00;0.000;0.000;0;8.533;4.749
2023-03-02T05:00:00;0.000;0.000;0;9.489;2.444
2023-03-02T06:00:00;0.000;0.000;0;17.275;3.987
2023-03-02T07:00:00;364764.277;414504.861;1;14.990;3.751
2023-03-02T08:00:00;707265.040;803710.272;1;15.819;2.740
2023-03-02T09:00:00;1023331.484;1162876.687;1;15.372;11.570
2023-03-02T10:00:00;985890.472;1120330.081;1;16.864;0.654
2023-03-02T11:00:00;1295766.492;1472461.923;1;13.025;5.786
2023-03-02T12:00:00;1181622.119;1342752.408;1;8.543;6.638
2023-03-02T13:00:00;1135232.526;1290036.961;1;11.850;4.486
2023-03-02T14:00:00;1386333.282;1575378.730;1;11.999;7.363
2023-03-02T15:00:00;1242701.965;1412161.324;1;9.587;2.385
2023-03-02T16:00:00;757340.859;860614.613;1;9.920;5.571
2023-03-02T17:00:00;650610.987;739330.666;1;5.866;3.803
2023-03-02T18:00:00;218095.844;247836.187;1;9.703;0.549
2023-03-02T19:00:00;0.000;0.000;1;7.308;5.522
2023-03-02T20:00:00;0.000;0.000;0;5.262;0.786
2023-03-02T21:00:00;0.000;0.000;0;4.097;2.806
2023-03-02T22:00:00;0.000;0.000;0;4.057;1.643
2023-03-02T23:00:00;0.000;0.000;0;6.139;8.748
2023-03-03T00:00:00;0.000;0.000;0;6.787;5.818
2023-03-03T01:00:00;0.000;0.000;0;10.186;2.131
2023-03-03T02:00:00;0.000;0.000;0;6.541;5.303
2023-03-03T03:00:00;0.000;0.000;0;11.207;5.930
2023-03-03T04:00:00;0.000;0.000;0;10.032;5.392
2023-03-03T05:00:00;0.000;0.000;0;11.994;1.266
2023-03-03T06:00:00;0.000;0.000;0;10.198;0.360
2023-03-03T07:00:00;292524.931;332414.694;1;15.066;6.508
2023-03-03T08:00:00;534073.232;606901.400;1;14.507;2.514
2023-03-03T09:00:00;983188.022;1117259.116;1;10.934;3.215
2023-03-03T10:00:00;1064832.106;1210036.484;1;11.378;2.340
2023-03-03T11:00:00;1727910.016;1963534.110;1;16.043;6.207
2023-03-03T12:00:00;1423272.033;1617354.583;1;16.767;3.674
2023-03-03T13:00:00;589421.752;669797.445;1;15.656;6.851
2023-03-03T14:00:00;1509653.032;1715514.810;1;13.466;1.183
2023-03-03T15:00:00;866344.921;984482.865;1;8.511;7.034
2023-03-03T16:00:00;896523.894;1018777.153;1;6.794;2.820
2023-03-03T17:00:00;371510.215;422170.699;1;7.102;9.447
2023-03-03T18:00:00;267578.235;304066.177;1;8.951;2.441
2023-03-03T19:00:00;0.000;0.000;1;6.448;3.213
2023-03-03T20:00:00;0.000;0.000;0;6.226;4.958
2023-03-03T21:00:00;0.000;0.000;0;3.237;3.938
2023-03-03T22:00:00;0.000;0.000;0;2.741;3.924
2023-03-03T23:00:00;0.000;0.000;0;3.094;5.079
2023-03-04T00:00:00;0.000;0.000;0;7.244;3.958
2023-03-04T01:00:00;0.000;0.000;0;5.630;4.986
2023-03-04T02:00:00;0.000;0.000;0;6.571;5.393
2023-03-04T03:00:00;0.000;0.000;0;8.209;3.052
2023-03-04T04:00:00;0.000;0.000;0;8.628;3.421
2023-03-04T05:00:00;0.000;0.000;0;11.389;6.748
2023-03-04T06:00:00;0.000;0.000;0;11.212;7.389
2023-03-04T07:00:00;246309.356;279896.995;1;13.447;4.542
2023-03-04T08:00:00;485333.358;551515.180;1;16.789;3.409
2023-03-04T09:00:00;600213.111;682060.353;1;11.177;9.701
2023-03-04T10:00:00;967659.187;1099612.713;1;15.108;8.981
2023-03-04T11:00:00;702968.673;798828.038;1;14.367;2.260
2023-03-04T12:00:00;1055355.401;1199267.501;1;13.734;3.421
2023-03-04T13:00:00;1394057.256;1584155.973;1;9.510;4.449
2023-03-04T14:00:00;1142334.960;1298107.909;1;12.006;7.343
2023-03-04T15:00:00;763343.963;867436.322;1;10.328;3.312
2023-03-04T16:00:00;741397.659;842497.340;1;9.328;3.328
2023-03-04T17:00:00;404155.211;459267.285;1;7.048;3.723
2023-03-04T18:00:00;371780.701;422478.069;1;8.782;5.128
2023-03-04T19:00:00;0.000;0.000;1;1.974;3.989
2023-03-04T20:00:00;0.000;0.000;0;8.142;1.956
2023-03-04T21:00:00;0.000;0.000;0;6.077;2.894
2023-03-04T22:00:00;0.000;0.000;0;5.748;10.553
2023-03-04T23:00:00;0.000;0.000;0;5.463;3.592
2023-03-05T00:00:00;0.000;0.000;0;6.319;2.078
2023-03-05T01:00:00;0.000;0.000;0;4.415;1.112
2023-03-05T02:00:00;0.000;0.000;0;7.653;4.261
2023-03-05T03:00:00;0.000;0.000;0;8.763;2.764
2023-03-05T04:00:00;0.000;0.000;0;6.042;6.715
2023-03-05T05:00:00;0.000;0.000;0;9.967;7.193
2023-03-05T06:00:00;0.000;0.000;0;13.883;12.490
2023-03-05T07:00:00;335686.819;381462.295;1;13.065;3.672
2023-03-05T08:00:00;635138.329;721748.101;1;16.181;1.304
2023-03-05T09:00:00;673481.722;765320.138;1;13.679;5.085
2023-03-05T10:00:00;943018.235;1071611.630;1;10.995;6.974
2023-03-05T11:00:00;1114764.400;1266777.728;1;12.359;3.806
2023-03-05T12:00:00;1184568.733;1346100.833;1;13.758;0.409
2023-03-05T13:00:00;1202663.823;1366663.435;1;14.258;10.046
2023-03-05T14:00:00;1176955.288;1337449.191;1;10.353;9.088
2023-03-05T15:00:00;1427612.184;1622286.572;1;13.404;2.507
2023-03-05T16:00:00;334515.022;380130.707;1;8.680;3.020
2023-03-05T17:00:00;515305.942;585574.934;1;8.068;3.161
2023-03-05T18:00:00;173752.914;197446.493;1;13.250;3.629
2023-03-05T19:00:00;0.000;0.000;1;6.033;4.479
2023-03-05T20:00:00;0.000;0.000;0;6.324;4.513
2023-03-05T21:00:00;0.000;0.000;0;7.555;2.734
2023-03-05T22:00:00;0.000;0.000;0;7.297;3.005
2023-03-05T23:00:00;0.000;0.000;0;4.212;3.162
2023-03-06T00:00:00;0.000;0.000;0;4.814;6.048
2023-03-06T01:00:00;0.000;0.000;0;5.286;7.607
2023-03-06T02:00:00;0.000;0.000;0;8.043;6.010
2023-03-06T03:00:00;0.000;0.000;0;8.252;5.022
2023-03-06T04:00:00;0.000;0.000;0;11.027;4.610
2023-03-06T05:00:00;0.000;0.000;0;12.630;0.197
2023-03-06T06:00:00;0.000;0.000;0;12.520;4.135
2023-03-06T07:00:00;277691.962;315559.047;1;16.765;1.500
2023-03-06T08:00:00;448116.140;509222.886;1;14.280;4.290
2023-03-06T09:00:00;1013503.899;1151708.976;1;15.356;6.908
2023-03-06T10:00:00;946525.706;1075597.394;1;15.901;2.234
2023-03-06T11:00:00;923997.077;1049996.679;1;14.733;5.836
2023-03-06T12:00:00;1175257.737;1335520.156;1;16.208;5.818
2023-03-06T13:00:00;1580955.360;1796540.182;1;11.824;5.164
2023-03-06T14:00:00;972161.555;1104729.039;1;9.148;4.190
2023-03-06T15:00:00;1171489.262;1331237.798;1;12.324;3.031
2023-03-06T16:00:00;334203.713;379776.946;1;16.110;2.104
2023-03-06T17:00:00;656996.182;746586.571;1;10.483;7.090
2023-03-06T18:00:00;286841.801;325956.593;1;7.653;2.192
2023-03-06T19:00:00;0.000;0.000;1;5.887;5.812
2023-03-06T20:00:00;0.000;0.000;0;6.659;9.396
2023-03-06T21:00:00;0.000;0.000;0;5.892;2.372
2023-03-06T22:00:00;0.000;0.000;0;5.396;4.162
2023-03-06T23:00:00;0.000;0.000;0;8.566;2.354
2023-03-07T00:00:00;0.000;0.000;0;7.792;4.473
2023-03-07T01:00:00;0.000;0.000;0;8.364;5.523
2023-03-07T02:00:00;0.000;0.000;0;7.896;0.989
2023-03-07T03:00:00;0.000;0.000;0;5.368;5.893
2023-03-07T04:00:00;0.000;0.000;0;12.357;4.300
2023-03-07T05:00:00;0.000;0.000;0;12.415;1.066
2023-03-07T06:00:00;0.000;0.000;0;15.984;4.816
2023-03-07T07:00:00;262993.772;298856.559;1;12.382;3.564
2023-03-07T08:00:00;690415.475;784563.040;1;18.419;7.190
2023-03-07T09:00:00;832319.749;945817.896;1;14.045;3.566
2023-03-07T10:00:00;986460.443;1120977.776;1;15.595;8.958
2023-03-07T11:00:00;1312577.296;1491565.109;1;13.892;5.908
2023-03-07T12:00:00;1086141.720;1234251.955;1;18.389;6.221
2023-03-07T13:00:00;929773.464;1056560.754;1;11.631;5.942
2023-03-07T14:00:00;1083111.978;1230809.066;1;14.973;1.996
2023-03-07T15:00:00;1113570.415;1265420.927;1;8.377;3.572
2023-03-07T16:00:00;1194651.399;1357558.408;1;11.987;4.771
2023-03-07T17:00:00;555565.503;631324.435;1;7.938;5.238
2023-03-07T18:00:00;248203.026;282048.893;1;5.902;3.267
2023-03-07T19:00:00;0.000;0.000;1;5.285;9.167
2023-03-07T20:00:00;0.000;0.000;0;5.779;1.168
2023-03-07T21:00:00;0.000;0.000;0;2.243;5.195
2023-03-07T22:00:00;0.000;0.000;0;5.413;6.516
2023-03-07T23:00:00;0.000;0.000;0;4.127;5.384
2023-03-08T00:00:00;0.000;0.000;0;7.389;1.931
2023-03-08T01:00:00;0.000;0.000;0;6.138;7.368
2023-03-08T02:00:00;0.000;0.000;0;7.215;3.878
2023-03-08T03:00:00;0.000;0.000;0;10.355;3.457
2023-03-08T04:00:00;0.000;0.000;0;11.000;2.622
2023-03-08T05:00:00;0.000;0.000;0;9.321;2.296
2023-03-08T06:00:00;0.000;0.000;0;13.079;2.235
2023-03-08T07:00:00;314701.814;357615.698;1;12.357;3.733
2023-03-08T08:00:00;547761.938;622456.748;1;14.660;2.300
2023-03-08T09:00:00;799296.679;908291.680;1;17.707;1.199
2023-03-08T10:00:00;932919.351;1060135.626;1;18.563;1.690
2023-03-08T11:00:00;1131151.733;1285399.697;1;14.094;3.333
2023-03-08T12:00:00;1130552.951;1284719.263;1;13.886;1.930
2023-03-08T13:00:00;1437552.371;1633582.240;1;12.577;4.324
2023-03-08T14:00:00;1263899.888;1436249.872;1;11.883;6.797
2023-03-08T15:00:00;1101530.819;1251739.567;1;11.814;5.772
2023-03-08T16:00:00;580072.316;659173.086;1;11.724;2.513
2023-03-08T17:00:00;454882.048;516911.418;1;6.741;4.160
2023-03-08T18:00:00;360008.934;409101.061;1;4.437;3.724
2023-03-08T19:00:00;0.000;0.000;1;7.701;4.646
2023-03-08T20:00:00;0.000;0.000;0;3.620;3.076
2023-03-08T21:00:00;0.000;0.000;0;6.881;2.565
2023-03-08T22:00:00;0.000;0.000;0;3.647;6.408
2023-03-08T23:00:00;0.000;0.000;0;3.958;5.879
2023-03-09T00:00:00;0.000;0.000;0;6.827;6.734
2023-03-09T01:00:00;0.000;0.000;0;7.428;1.498
2023-03-09T02:00:00;0.000;0.000;0;3.940;4.103
2023-03-09T03:00:00;0.000;0.000;0;7.305;2.918
2023-03-09T04:00:00;0.000;0.000;0;7.637;8.344
2023-03-09T05:00:00;0.000;0.000;0;10.344;1.232
2023-03-09T06:00:00;0.000;0.000;0;11.807;3.369
2023-03-09T07:00:00;266175.478;302472.134;1;10.829;7.236
2023-03-09T08:00:00;448750.346;509943.575;1;15.075;4.973
2023-03-09T09:00:00;665527.545;756281.302;1;11.786;9.616
2023-03-09T10:00:00;943126.637;1071734.815;1;18.635;5.412
2023-03-09T11:00:00;1201845.152;1365733.127;1;12.734;2.653
2023-03-09T12:00:00;1123607.423;1276826.617;1;11.517;5.769
2023-03-09T13:00:00;979623.304;1113208.300;1;9.752;6.214
2023-03-09T14:00:00;1181805.503;1342960.799;1;12.295;5.935
2023-03-09T15:00:00;1149009.448;1305692.554;1;9.576;3.952
2023-03-09T16:00:00;843992.236;959082.087;1;10.618;1.902
2023-03-09T17:00:00;523157.401;594497.046;1;8.071;6.884
2023-03-09T18:00:00;316850.750;360057.671;1;8.324;2.933
2023-03-09T19:00:00;0.000;0.000;1;5.717;3.761
2023-03-09T20:00:00;0.000;0.000;0;4.772;4.476
2023-03-09T21:00:00;0.000;0.000;0;8.113;3.764
2023-03-09T22:00:00;0.000;0.000;0;6.712;8.177
2023-03-09T23:00:00;0.000;0.000;0;5.809;2.423
2023-03-10T00:00:00;0.000;0.000;0;6.635;10.326
2023-03-10T01:00:00;0.000;0.000;0;8.813;4.639
2023-03-10T02:00:00;0.000;0.000;0;7.433;7.109
2023-03-10T03:00:00;0.000;0.000;0;10.562;4.747
2023-03-10T04:00:00;0.000;0.000;0;10.217;4.853
2023-03-10T05:00:00;0.000;0.000;0;13.477;4.753
2023-03-10T06:00:00;0.000;0.000;0;11.427;7.968
2023-03-10T07:00:00;350181.723;397933.776;1;14.836;5.331
2023-03-10T08:00:00;857095.582;973972.252;1;12.501;2.751
2023-03-10T09:00:00;841631.899;956399.885;1;11.832;6.953
2023-03-10T10:00:00;931088.117;1058054.678;1;13.111;4.817
2023-03-10T11:00:00;952919.007;1082862.508;1;14.337;6.780
2023-03-10T12:00:00;1276051.531;1450058.558;1;10.661;6.379
2023-03-10T13:00:00;1406907.278;1598758.271;1;16.651;9.526
2023-03-10T14:00:00;1127807.054;1281598.925;1;14.946;5.090
2023-03-10T15:00:00;1064716.545;1209905.165;1;10.538;1.851
2023-03-10T16:00:00;806679.084;916680.778;1;11.029;2.516
2023-03-10T17:00:00;478290.405;543511.824;1;10.822;4.003
2023-03-10T18:00:00;320914.584;364675.664;1;7.313;4.945
2023-03-10T19:00:00;0.000;0.000;1;7.200;1.621
2023-03-10T20:00:00;0.000;0.000;0;4.435;3.212
2023-03-10T21:00:00;0.000;0.000;0;5.798;1.237
2023-03-10T22:00:00;0.000;0.000;0;5.723;5.533
2023-03-10T23:00:00;0.000;0.000;0;9.174;4.055
2023-03-11T00:00:00;0.000;0.000;0;8.304;4.857
2023-03-11T01:00:00;0.000;0.000;0;7.585;7.349
2023-03-11T02:00:00;0.000;0.000;0;2.734;5.792
2023-03-11T03:00:00;0.000;0.000;0;10.285;10.618
2023-03-11T04:00:00;0.000;0.000;0;4.826;6.521
2023-03-11T05:00:00;0.000;0.000;0;12.874;6.867
2023-03-11T06:00:00;0.000;0.000;0;10.886;3.783
2023-03-11T07:00:00;349142.782;396753.162;1;13.084;2.219
2023-03-11T08:00:00;737853.761;838470.183;1;14.340;4.305
2023-03-11T09:00:00;1006767.658;1144054.157;1;15.670;2.705
2023-03-11T10:00:00;784715.767;891722.462;1;19.737;5.869
2023-03-11T11:00:00;883256.935;1003701.063;1;14.039;7.273
2023-03-11T12:00:00;1402381.740;1593615.614;1;12.738;4.025
2023-03-11T13:00:00;1248865.054;1419164.835;1;16.237;3.906
2023-03-11T14:00:00;968227.981;1100259.069;1;12.167;4.083
2023-03-11T15:00:00;1520874.184;1728266.118;1;10.795;3.923
2023-03-11T16:00:00;740638.811;841635.013;1;8.391;2.971
2023-03-11T17:00:00;450745.491;512210.786;1;8.529;2.491
2023-03-11T18:00:00;401898.549;456702.897;1;6.834;7.177
2023-03-11T19:00:00;0.000;0.000;1;2.046;4.494
2023-03-11T20:00:00;0.000;0.000;0;4.881;5.507
2023-03-11T21:00:00;0.000;0.000;0;9.391;3.970
2023-03-11T22:00:00;0.000;0.000;0;1.293;3.748
2023-03-11T23:00:00;0.000;0.000;0;6.295;6.757
2023-03-12T00:00:00;0.000;0.000;0;6.876;2.671
2023-03-12T01:00:00;0.000;0.000;0;11.326;5.523
2023-03-12T02:00:00;0.000;0.000;0;11.350;1.776
2023-03-12T03:00:00;0.000;0.000;0;11.296;2.327
2023-03-12T04:00:00;0.000;0.000;0;11.229;6.179
2023-03-12T05:00:00;0.000;0.000;0;9.473;5.329
2023-03-12T06:00:00;0.000;0.000;0;8.301;3.967
2023-03-12T07:00:00;342227.461;388894.842;1;12.915;5.763
2023-03-12T08:00:00;457362.311;519729.899;1;10.451;6.900
2023-03-12T09:00:00;885034.983;1005721.572;1;15.996;1.490
2023-03-12T10:00:00;1212646.272;1378007.127;1;13.574;3.580
2023-03-12T11:00:00;1343628.171;1526850.194;1;14.815;9.802
2023-03-12T12:00:00;1136261.992;1291206.809;1;16.000;6.356
2023-03-12T13:00:00;1255134.961;1426289.728;1;11.511;7.020
2023-03-12T14:00:00;1727910.016;1963534.110;1;11.678;5.272
2023-03-12T15:00:00;1035554.500;1176766.477;1;9.578;1.583
2023-03-12T16:00:00;799146.189;908120.670;1;9.369;5.104
2023-03-12T17:00:00;755014.297;857970.792;1;9.906;7.955
2023-03-12T18:00:00;346871.556;394172.223;1;8.141;2.793
2023-03-12T19:00:00;0.000;0.000;1;5.251;5.698
2023-03-12T20:00:00;0.000;0.000;0;4.049;1.492
2023-03-12T21:00:00;0.000;0.000;0;8.217;2.552
2023-03-12T22:00:00;0.000;0.000;0;6.282;4.523
2023-03-12T23:00:00;0.000;0.000;0;5.971;3.946
2023-03-13T00:00:00;0.000;0.000;0;0.552;5.244
2023-03-13T01:00:00;0.000;0.000;0;6.313;2.642
2023-03-13T02:00:00;0.000;0.000;0;9.824;3.802
2023-03-13T03:00:00;0.000;0.000;0;6.173;3.454
2023-03-13T04:00:00;0.000;0.000;0;8.418;0.567
2023-03-13T05:00:00;0.000;0.000;0;11.683;3.860
2023-03-13T06:00:00;0.000;0.000;0;10.356;4.802
2023-03-13T07:00:00;243478.403;276680.003;1;15.005;1.210
2023-03-13T08:00:00;536595.846;609768.006;1;15.275;3.686
2023-03-13T09:00:00;602772.683;684968.958;1;13.118;2.860
2023-03-13T10:00:00;765824.498;870255.111;1;13.193;1.862
2023-03-13T11:00:00;869834.374;988448.152;1;12.108;0.190
2023-03-13T12:00:00;1351459.243;1535749.140;1;10.203;7.860
2023-03-13T13:00:00;1385199.562;1574090.411;1;11.081;6.517
2023-03-13T14:00:00;989974.634;1124971.175;1;11.404;1.523
2023-03-13T15:00:00;983346.925;1117439.687;1;10.540;4.366
2023-03-13T16:00:00;225626.249;256393.464;1;12.358;5.321
2023-03-13T17:00:00;712426.579;809575.658;1;7.002;1.771
2023-03-13T18:00:00;334437.612;380042.741;1;8.009;4.881
2023-03-13T19:00:00;0.000;0.000;1;3.890;3.809
2023-03-13T20:00:00;0.000;0.000;0;5.868;1.828
2023-03-13T21:00:00;0.000;0.000;0;6.240;3.483
2023-03-13T22:00:00;0.000;0.000;0;8.302;3.367
2023-03-13T23:00:00;0.000;0.000;0;2.372;5.281
2023-03-14T00:00:00;0.000;0.000;0;10.538;4.745
2023-03-14T01:00:00;0.000;0.000;0;7.888;2.474
2023-03-14T02:00:00;0.000;0.000;0;8.541;3.847
2023-03-14T03:00:00;0.000;0.000;0;7.474;11.748
2023-03-14T04:00:00;0.000;0.000;0;11.841;0.415
2023-03-14T05:00:00;0.000;0.000;0;7.880;7.779
2023-03-14T06:00:00;0.000;0.000;0;14.594;3.074
2023-03-14T07:00:00;164774.534;187243.789;1;16.886;4.578
2023-03-14T08:00:00;850865.550;966892.671;1;15.181;1.881
2023-03-14T09:00:00;1060642.707;1205275.803;1;13.266;6.560
2023-03-14T10:00:00;1129258.896;1283248.745;1;12.123;6.032
2023-03-14T11:00:00;986049.424;1120510.709;1;21.686;3.463
2023-03-14T12:00:00;1152096.778;1309200.884;1;17.038;5.151
2023-03-14T13:00:00;1377579.116;1565430.814;1;13.385;1.498
2023-03-14T14:00:00;1570422.807;1784571.371;1;9.403;4.934
2023-03-14T15:00:00;1116728.316;1269009.450;1;14.559;8.630
2023-03-14T16:00:00;786696.228;893972.987;1;10.848;4.762
2023-03-14T17:00:00;311135.401;353562.956;1;7.548;1.149
2023-03-14T18:00:00;355745.931;404256.739;1;7.015;1.559
2023-03-14T19:00:00;0.000;0.000;1;6.812;1.797
2023-03-14T20:00:00;0.000;0.000;0;4.291;5.194
2023-03-14T21:00:00;0.000;0.000;0;3.723;0.848
2023-03-14T22:00:00;0.000;0.000;0;5.995;4.236
2023-03-14T23:00:00;0.000;0.000;0;3.731;6.356
2023-03-15T00:00:00;0.000;0.000;0;6.144;2.812
2023-03-15T01:00:00;0.000;0.000;0;8.664;2.524
2023-03-15T02:00:00;0.000;0.000;0;9.104;1.461
2023-03-15T03:00:00;0.000;0.000;0;8.183;7.462
