# PVGIS-6 TMY data
# Location: 41.892N, 12.511E
# Elevation: 658m
# Source: PVGIS <https://joint-research-centre.ec.europa.eu/pvgis_en>
# Radiation database: PVGIS-SARAH2
# Nominal power of the PV system: 2000kW
# System losses: 13.0%
# Slope angle: 35 deg
# Azimuth angle: 0 deg (optimum)
#
time;P_Wh;G(i);H_sun;T2m;WS10m
2023-03-24T13:00:00;900865.119;1035477.148;1;10.506;5.459
2023-03-24T14:00:00;1515724.660;1742212.253;1;16.829;3.701
2023-03-24T15:00:00;1089988.048;1252859.825;1;10.490;4.122
2023-03-24T16:00:00;849929.246;976930.168;1;12.192;7.106
2023-03-24T17:00:00;553353.556;636038.570;1;10.104;1.988
2023-03-24T18:00:00;329316.370;378524.563;1;11.443;2.414
2023-03-24T19:00:00;0.000;0.000;1;11.853;3.913
2023-03-24T20:00:00;0.000;0.000;0;7.209;7.404
2023-03-24T21:00:00;0.000;0.000;0;7.581;1.407
2023-03-24T22:00:00;0.000;0.000;0;6.988;1.755
2023-03-24T23:00:00;0.000;0.000;0;9.481;2.825
2023-03-25T00:00:00;0.000;0.000;0;7.990;3.634
2023-03-25T01:00:00;0.000;0.000;0;8.109;4.415
2023-03-25T02:00:00;0.000;0.000;0;12.497;1.991
2023-03-25T03:00:00;0.000;0.000;0;8.935;5.715
2023-03-25T04:00:00;0.000;0.000;0;10.319;4.051
2023-03-25T05:00:00;0.000;0.000;0;11.818;4.583
2023-03-25T06:00:00;0.000;0.000;0;16.192;4.395
2023-03-25T07:00:00;236462.304;271795.752;1;14.606;5.916
2023-03-25T08:00:00;448629.454;515666.039;1;19.221;6.107
2023-03-25T09:00:00;934744.542;1074419.014;1;15.723;1.804
2023-03-25T10:00:00;1360999.742;1564367.519;1;15.461;4.500
2023-03-25T11:00:00;1529672.784;1758244.580;1;17.251;2.252
2023-03-25T12:00:00;1452077.621;1669054.736;1;15.899;0.581
2023-03-25T13:00:00;1027578.311;1181124.495;1;18.108;4.062
2023-03-25T14:00:00;695509.276;799435.950;1;14.151;3.042
2023-03-25T15:00:00;1016781.014;1168713.809;1;15.432;3.530
2023-03-25T16:00:00;914765.552;1051454.658;1;13.053;3.488
2023-03-25T17:00:00;700630.587;805322.514;1;7.153;7.594
2023-03-25T18:00:00;202426.935;232674.638;1;11.236;6.325
2023-03-25T19:00:00;0.000;0.000;1;6.942;0.325
2023-03-25T20:00:00;0.000;0.000;0;10.574;7.398
2023-03-25T21:00:00;0.000;0.000;0;10.340;2.413
2023-03-25T22:00:00;0.000;0.000;0;5.514;3.987
2023-03-25T23:00:00;0.000;0.000;0;8.094;6.942
2023-03-26T00:00:00;0.000;0.000;0;9.299;7.761
2023-03-26T01:00:00;0.000;0.000;0;10.505;9.271
2023-03-26T02:00:00;0.000;0.000;0;9.716;1.224
2023-03-26T03:00:00;0.000;0.000;0;8.524;1.273
2023-03-26T04:00:00;0.000;0.000;0;7.243;3.703
2023-03-26T05:00:00;0.000;0.000;0;10.615;7.449
2023-03-26T06:00:00;0.000;0.000;0;12.485;8.547
2023-03-26T07:00:00;210782.519;242278.758;1;16.097;4.291
2023-03-26T08:00:00;480637.065;552456.396;1;16.558;6.207
2023-03-26T09:00:00;665560.109;765011.619;1;14.036;3.907
2023-03-26T10:00:00;1273151.647;1463392.698;1;17.253;5.468
2023-03-26T11:00:00;1097453.478;1261440.780;1;17.842;8.462
2023-03-26T12:00:00;1562782.417;1796301.629;1;15.356;4.840
2023-03-26T13:00:00;1080819.910;1242321.736;1;11.578;2.289
2023-03-26T14:00:00;1623262.031;1865818.427;1;10.598;8.428
2023-03-26T15:00:00;575735.422;661764.853;1;11.812;1.253
2023-03-26T16:00:00;794521.728;913243.365;1;8.068;2.907
2023-03-26T17:00:00;531192.437;610566.019;1;9.442;10.093
2023-03-26T18:00:00;275316.066;316455.248;1;10.066;6.873
2023-03-26T19:00:00;0.000;0.000;1;10.042;5.944
2023-03-26T20:00:00;0.000;0.000;0;8.888;1.671
2023-03-26T21:00:00;0.000;0.000;0;3.710;6.109
2023-03-26T22:00:00;0.000;0.000;0;8.176;2.055
2023-03-26T23:00:00;0.000;0.000;0;6.570;1.694
2023-03-27T00:00:00;0.000;0.000;0;8.775;2.411
2023-03-27T01:00:00;0.000;0.000;0;10.934;6.526
2023-03-27T02:00:00;0.000;0.000;0;9.651;5.048
2023-03-27T03:00:00;0.000;0.000;0;13.133;4.662
2023-03-27T04:00:00;0.000;0.000;0;13.350;7.652
2023-03-27T05:00:00;0.000;0.000;0;17.136;3.089
2023-03-27T06:00:00;0.000;0.000;0;18.143;2.440
2023-03-27T07:00:00;346726.597;398536.319;1;14.152;7.687
2023-03-27T08:00:00;722949.915;830976.914;1;18.960;8.707
2023-03-27T09:00:00;645123.419;741521.171;1;15.135;1.333
2023-03-27T10:00:00;796215.684;915190.441;1;15.317;3.583
2023-03-27T11:00:00;1160432.589;1333830.562;1;16.228;1.955
2023-03-27T12:00:00;1370778.257;1575607.192;1;16.488;3.250
2023-03-27T13:00:00;1279441.602;1470622.531;1;16.383;5.513
2023-03-27T14:00:00;972640.662;1117977.773;1;16.303;4.916
2023-03-27T15:00:00;1104103.226;1269084.168;1;15.870;6.808
2023-03-27T16:00:00;815554.935;937419.466;1;7.956;1.974
2023-03-27T17:00:00;279940.968;321771.228;1;12.865;4.386
2023-03-27T18:00:00;285085.412;327684.382;1;8.811;1.193
2023-03-27T19:00:00;0.000;0.000;1;9.275;5.461
2023-03-27T20:00:00;0.000;0.000;0;9.953;5.343
2023-03-27T21:00:00;0.000;0.000;0;9.993;4.079
2023-03-27T22:00:00;0.000;0.000;0;8.831;4.315
2023-03-27T23:00:00;0.000;0.000;0;6.167;3.275
2023-03-28T00:00:00;0.000;0.000;0;5.801;1.333
2023-03-28T01:00:00;0.000;0.000;0;9.225;8.800
2023-03-28T02:00:00;0.000;0.000;0;11.619;3.821
2023-03-28T03:00:00;0.000;0.000;0;12.237;4.119
2023-03-28T04:00:00;0.000;0.000;0;13.610;2.118
2023-03-28T05:00:00;0.000;0.000;0;12.983;4.187
2023-03-28T06:00:00;0.000;0.000;0;11.925;4.540
2023-03-28T07:00:00;306293.131;352061.070;1;12.615;9.983
2023-03-28T08:00:00;619211.293;711737.118;1;15.669;7.098
2023-03-28T09:00:00;848661.677;975473.192;1;18.176;6.391
2023-03-28T10:00:00;1048856.542;1205582.232;1;19.425;6.815
2023-03-28T11:00:00;907232.867;1042796.399;1;19.517;3.876
2023-03-28T12:00:00;914814.834;1051511.304;1;13.991;3.654
2023-03-28T13:00:00;1333050.289;1532241.711;1;17.424;7.775
2023-03-28T14:00:00;971055.376;1116155.605;1;11.773;3.095
2023-03-28T15:00:00;936537.133;1076479.463;1;14.478;3.029
2023-03-28T16:00:00;513537.155;590272.591;1;12.077;3.891
2023-03-28T17:00:00;521296.460;599191.334;1;9.293;5.364
2023-03-28T18:00:00;246253.707;283050.238;1;10.098;2.550
2023-03-28T19:00:00;0.000;0.000;1;8.000;4.800
2023-03-28T20:00:00;0.000;0.000;0;10.956;3.193
2023-03-28T21:00:00;0.000;0.000;0;6.933;3.668
2023-03-28T22:00:00;0.000;0.000;0;9.216;5.790
2023-03-28T23:00:00;0.000;0.000;0;8.469;2.482
2023-03-29T00:00:00;0.000;0.000;0;7.002;4.595
2023-03-29T01:00:00;0.000;0.000;0;7.426;4.833
2023-03-29T02:00:00;0.000;0.000;0;10.841;2.006
2023-03-29T03:00:00;0.000;0.000;0;9.167;0.361
2023-03-29T04:00:00;0.000;0.000;0;10.030;4.442
2023-03-29T05:00:00;0.000;0.000;0;12.599;1.745
2023-03-29T06:00:00;0.000;0.000;0;15.241;5.333
2023-03-29T07:00:00;385693.136;443325.444;1;17.086;6.043
2023-03-29T08:00:00;465616.583;535191.474;1;15.580;3.694
2023-03-29T09:00:00;372326.354;427961.327;1;16.885;4.697
2023-03-29T10:00:00;1131203.577;1300233.997;1;19.670;1.114
2023-03-29T11:00:00;936183.043;1076072.463;1;17.022;8.377
2023-03-29T12:00:00;1466372.466;1685485.593;1;16.156;4.888
2023-03-29T13:00:00;1004643.367;1154762.491;1;14.812;6.089
2023-03-29T14:00:00;1231034.662;1414982.370;1;16.927;7.791
2023-03-29T15:00:00;965828.523;1110147.728;1;15.329;3.669
2023-03-29T16:00:00;878580.781;1009862.966;1;12.835;4.352
2023-03-29T17:00:00;485213.662;557716.852;1;13.069;6.801
2023-03-29T18:00:00;358328.374;411871.694;1;8.063;2.262
2023-03-29T19:00:00;0.000;0.000;1;8.842;2.856
2023-03-29T20:00:00;0.000;0.000;0;5.668;2.148
2023-03-29T21:00:00;0.000;0.000;0;4.413;2.284
2023-03-29T22:00:00;0.000;0.000;0;6.502;2.281
2023-03-29T23:00:00;0.000;0.000;0;4.603;8.496
2023-03-30T00:00:00;0.000;0.000;0;11.634;9.290
2023-03-30T01:00:00;0.000;0.000;0;4.709;3.033
2023-03-30T02:00:00;0.000;0.000;0;9.724;2.838
2023-03-30T03:00:00;0.000;0.000;0;8.088;3.422
2023-03-30T04:00:00;0.000;0.000;0;15.395;4.495
2023-03-30T05:00:00;0.000;0.000;0;11.670;6.050
2023-03-30T06:00:00;0.000;0.000;0;13.498;4.451
2023-03-30T07:00:00;305399.756;351034.202;1;14.069;1.227
2023-03-30T08:00:00;429423.593;493590.337;1;14.850;5.663
2023-03-30T09:00:00;687429.988;790149.411;1;14.716;2.562
2023-03-30T10:00:00;724901.429;833220.033;1;17.371;1.793
2023-03-30T11:00:00;1155198.416;1327814.271;1;18.280;5.547
2023-03-30T12:00:00;1272663.796;1462831.949;1;16.592;2.638
2023-03-30T13:00:00;1254837.092;1442341.485;1;12.038;2.851
2023-03-30T14:00:00;1026441.213;1179817.487;1;16.049;3.313
2023-03-30T15:00:00;738053.119;848336.919;1;11.592;1.345
2023-03-30T16:00:00;937592.736;1077692.800;1;12.107;7.463
2023-03-30T17:00:00;432363.220;496969.219;1;12.625;4.074
2023-03-30T18:00:00;301682.061;346760.990;1;10.201;2.356
2023-03-30T19:00:00;0.000;0.000;1;4.959;6.798
2023-03-30T20:00:00;0.000;0.000;0;5.930;4.134
2023-03-30T21:00:00;0.000;0.000;0;9.219;1.776
2023-03-30T22:00:00;0.000;0.000;0;7.978;3.295
2023-03-30T23:00:00;0.000;0.000;0;5.237;2.154
2023-03-31T00:00:00;0.000;0.000;0;4.700;5.025
2023-03-31T01:00:00;0.000;0.000;0;5.031;6.404
2023-03-31T02:00:00;0.000;0.000;0;9.413;4.273
2023-03-31T03:00:00;0.000;0.000;0;14.973;3.442
2023-03-31T04:00:00;0.000;0.000;0;7.714;3.535
2023-03-31T05:00:00;0.000;0.000;0;11.227;7.492
2023-03-31T06:00:00;0.000;0.000;0;12.942;1.675
2023-03-31T07:00:00;250854.781;288338.828;1;14.997;3.956
2023-03-31T08:00:00;439539.354;505217.649;1;16.564;4.587
2023-03-31T09:00:00;620977.744;713767.522;1;13.850;5.712
2023-03-31T10:00:00;955717.350;1098525.689;1;17.958;1.960
2023-03-31T11:00:00;538332.128;618772.561;1;19.832;4.688
2023-03-31T12:00:00;1073367.824;1233756.119;1;13.866;1.830
2023-03-31T13:00:00;1016403.935;1168280.385;1;18.737;3.025
2023-03-31T14:00:00;1217238.674;1399124.912;1;14.791;4.555
2023-03-31T15:00:00;1178540.004;1354643.682;1;13.721;2.913
2023-03-31T16:00:00;798096.871;917352.725;1;10.065;7.985
2023-03-31T17:00:00;745505.525;856902.902;1;12.942;6.528
2023-03-31T18:00:00;312345.138;359017.399;1;11.515;3.014
2023-03-31T19:00:00;0.000;0.000;1;6.813;2.755
2023-03-31T20:00:00;0.000;0.000;0;10.267;7.433
2023-03-31T21:00:00;0.000;0.000;0;9.048;8.277
2023-03-31T22:00:00;0.000;0.000;0;3.907;7.226
2023-03-31T23:00:00;0.000;0.000;0;6.704;5.695
2023-04-01T00:00:00;0.000;0.000;0;11.174;5.971
2023-04-01T01:00:00;0.000;0.000;0;10.989;1.961
2023-04-01T02:00:00;0.000;0.000;0;10.664;9.932
2023-04-01T03:00:00;0.000;0.000;0;13.253;6.886
2023-04-01T04:00:00;0.000;0.000;0;11.018;7.944
2023-04-01T05:00:00;0.000;0.000;0;12.711;6.121
2023-04-01T06:00:00;0.000;0.000;0;14.594;4.922
2023-04-01T07:00:00;365914.593;420591.486;1;15.909;9.377
2023-04-01T08:00:00;713170.715;819736.454;1;19.236;8.029
2023-04-01T09:00:00;834525.416;959224.616;1;14.755;3.559
2023-04-01T10:00:00;1147962.689;1319497.343;1;15.205;3.538
2023-04-01T11:00:00;1542246.765;1772697.431;1;16.204;5.296
2023-04-01T12:00:00;1165246.618;1339363.928;1;16.965;5.382
2023-04-01T13:00:00;1188385.566;1365960.421;1;16.607;5.150
2023-04-01T14:00:00;1464799.612;1683677.715;1;17.792;6.345
2023-04-01T15:00:00;571129.369;656470.540;1;12.593;3.481
2023-04-01T16:00:00;549272.050;631347.183;1;9.232;2.295
2023-04-01T17:00:00;897799.676;1031953.651;1;9.786;8.678
2023-04-01T18:00:00;340871.244;391806.028;1;12.013;5.888
2023-04-01T19:00:00;0.000;0.000;1;9.110;5.713
2023-04-01T20:00:00;0.000;0.000;0;12.966;4.704
2023-04-01T21:00:00;0.000;0.000;0;5.724;7.197
2023-04-01T22:00:00;0.000;0.000;0;9.061;7.179
2023-04-01T23:00:00;0.000;0.000;0;9.062;1.580
2023-04-02T00:00:00;0.000;0.000;0;11.169;7.221
2023-04-02T01:00:00;0.000;0.000;0;12.792;4.326
2023-04-02T02:00:00;0.000;0.000;0;13.159;6.812
2023-04-02T03:00:00;0.000;0.000;0;10.946;3.114
2023-04-02T04:00:00;0.000;0.000;0;12.896;7.159
2023-04-02T05:00:00;0.000;0.000;0;14.465;3.837
2023-04-02T06:00:00;0.000;0.000;0;16.864;2.804
2023-04-02T07:00:00;313921.094;360828.844;1;16.271;2.917
2023-04-02T08:00:00;689234.275;792223.304;1;16.311;3.432
2023-04-02T09:00:00;877195.472;1008270.657;1;18.837;4.189
2023-04-02T10:00:00;594010.809;682771.045;1;19.562;3.449
2023-04-02T11:00:00;1218230.710;1400265.184;1;17.304;9.524
2023-04-02T12:00:00;1255602.239;1443220.964;1;20.526;4.089
2023-04-02T13:00:00;1282371.865;1473990.650;1;17.811;6.498
2023-04-02T14:00:00;1110548.090;1276492.057;1;15.406;4.761
2023-04-02T15:00:00;1420086.364;1632283.177;1;13.177;2.734
2023-04-02T16:00:00;964002.141;1108048.437;1;10.579;3.074
2023-04-02T17:00:00;494280.261;568138.231;1;12.846;4.589
2023-04-02T18:00:00;271536.918;312111.400;1;8.425;6.558
2023-04-02T19:00:00;0.000;0.000;1;11.029;4.452
2023-04-02T20:00:00;0.000;0.000;0;13.071;5.111
2023-04-02T21:00:00;0.000;0.000;0;11.964;8.251
2023-04-02T22:00:00;0.000;0.000;0;9.209;3.486
2023-04-02T23:00:00;0.000;0.000;0;8.788;1.428
2023-04-03T00:00:00;0.000;0.000;0;10.189;7.078
2023-04-03T01:00:00;0.000;0.000;0;10.154;6.170
2023-04-03T02:00:00;0.000;0.000;0;12.730;4.387
2023-04-03T03:00:00;0.000;0.000;0;11.900;1.032
2023-04-03T04:00:00;0.000;0.000;0;11.987;3.122
2023-04-03T05:00:00;0.000;0.000;0;14.424;5.781
2023-04-03T06:00:00;0.000;0.000;0;16.469;6.404
2023-04-03T07:00:00;338964.439;389614.298;1;15.935;9.380
2023-04-03T08:00:00;502539.178;577631.240;1;17.194;4.656
2023-04-03T09:00:00;555948.079;639020.781;1;17.182;5.838
2023-04-03T10:00:00;1020280.335;1172736.018;1;20.718;5.307
2023-04-03T11:00:00;1526827.174;1754973.763;1;20.456;4.677
2023-04-03T12:00:00;1165187.482;1339295.956;1;20.604;2.355
2023-04-03T13:00:00;1419822.107;1631979.433;1;16.981;9.480
2023-04-03T14:00:00;1169875.820;1344684.850;1;14.681;2.508
2023-04-03T15:00:00;1141117.587;1311629.411;1;13.310;1.722
2023-04-03T16:00:00;890605.395;1023684.362;1;12.891;2.383
2023-04-03T17:00:00;782193.800;899073.333;1;12.511;1.714
2023-04-03T18:00:00;378182.268;434692.262;1;7.700;2.746
2023-04-03T19:00:00;0.000;0.000;1;12.829;4.934
2023-04-03T20:00:00;0.000;0.000;0;8.925;7.254
2023-04-03T21:00:00;0.000;0.000;0;8.602;6.108
2023-04-03T22:00:00;0.000;0.000;0;9.738;5.368
2023-04-03T23:00:00;0.000;0.000;0;9.149;10.878
2023-04-04T00:00:00;0.000;0.000;0;10.321;6.523
2023-04-04T01:00:00;0.000;0.000;0;11.775;0.762
2023-04-04T02:00:00;0.000;0.000;0;11.217;2.504
2023-04-04T03:00:00;0.000;0.000;0;14.039;8.753
2023-04-04T04:00:00;0.000;0.000;0;13.660;2.650
2023-04-04T05:00:00;0.000;0.000;0;12.349;6.325
2023-04-04T06:00:00;0.000;0.000;0;17.653;6.021
2023-04-04T07:00:00;435246.145;500282.926;1;14.901;8.230
2023-04-04T08:00:00;724346.973;832582.728;1;17.975;3.094
2023-04-04T09:00:00;1262782.629;1451474.286;1;19.334;7.587
2023-04-04T10:00:00;1026681.778;1180093.998;1;15.499;3.405
2023-04-04T11:00:00;1118968.282;1286170.440;1;18.401;3.666
2023-04-04T12:00:00;1113024.374;1279338.361;1;21.034;3.907
2023-04-04T13:00:00;1073067.291;1233410.679;1;17.038;1.957
2023-04-04T14:00:00;1604736.875;1844525.144;1;14.643;1.103
2023-04-04T15:00:00;1383909.649;1590700.746;1;13.873;1.725
2023-04-04T16:00:00;634321.885;729105.615;1;12.513;4.826
2023-04-04T17:00:00;701033.605;805785.753;1;16.668;3.408
2023-04-04T18:00:00;252247.066;289939.156;1;10.470;5.363
2023-04-04T19:00:00;0.000;0.000;1;8.791;6.227
2023-04-04T20:00:00;0.000;0.000;0;6.945;0.329
2023-04-04T21:00:00;0.000;0.000;0;10.223;3.256
2023-04-04T22:00:00;0.000;0.000;0;7.932;1.009
2023-04-04T23:00:00;0.000;0.000;0;9.470;4.454
2023-04-05T00:00:00;0.000;0.000;0;10.240;5.255
2023-04-05T01:00:00;0.000;0.000;0;9.286;2.731
2023-04-05T02:00:00;0.000;0.000;0;14.622;6.337
2023-04-05T03:00:00;0.000;0.000;0;10.757;1.251
2023-04-05T04:00:00;0.000;0.000;0;13.553;6.264
2023-04-05T05:00:00;0.000;0.000;0;17.336;8.679
2023-04-05T06:00:00;0.000;0.000;0;17.640;5.266
2023-04-05T07:00:00;330355.428;379718.883;1;14.040;3.076
2023-04-05T08:00:00;465302.648;534830.630;1;19.716;3.395
2023-04-05T09:00:00;1248904.600;1435522.529;1;18.250;4.316
2023-04-05T10:00:00;955212.647;1097945.571;1;19.017;3.536
2023-04-05T11:00:00;1462733.703;1681303.107;1;16.846;3.644
2023-04-05T12:00:00;847795.974;974478.131;1;19.796;3.065
2023-04-05T13:00:00;1583207.105;1819778.282;1;14.073;4.117
2023-04-05T14:00:00;1447395.997;1663673.560;1;16.581;1.365
2023-04-05T15:00:00;948720.307;1090483.112;1;13.478;5.849
2023-04-05T16:00:00;791836.224;910156.580;1;12.228;5.687
2023-04-05T17:00:00;591193.456;679532.708;1;12.894;2.812
2023-04-05T18:00:00;320927.439;368882.114;1;9.937;3.238
2023-04-05T19:00:00;0.000;0.000;1;7.159;6.067
2023-04-05T20:00:00;0.000;0.000;0;8.620;3.273
2023-04-05T21:00:00;0.000;0.000;0;9.076;2.881
2023-04-05T22:00:00;0.000;0.000;0;7.479;1.676
2023-04-05T23:00:00;0.000;0.000;0;10.327;6.939
2023-04-06T00:00:00;0.000;0.000;0;8.401;5.332
2023-04-06T01:00:00;0.000;0.000;0;10.662;1.808
2023-04-06T02:00:00;0.000;0.000;0;12.382;3.142
2023-04-06T03:00:00;0.000;0.000;0;10.156;4.233
2023-04-06T04:00:00;0.000;0.000;0;10.284;9.434
2023-04-06T05:00:00;0.000;0.000;0;12.145;2.199
2023-04-06T06:00:00;0.000;0.000;0;12.768;0.796
2023-04-06T07:00:00;338424.402;388993.566;1;17.102;8.608
2023-04-06T08:00:00;607561.481;698346.530;1;19.126;2.021
2023-04-06T09:00:00;869435.138;999350.733;1;15.043;1.694
2023-04-06T10:00:00;992168.503;1140423.566;1;19.000;5.559
2023-04-06T11:00:00;1303980.184;1498827.798;1;18.144;3.078
2023-04-06T12:00:00;588064.186;675935.846;1;14.221;2.601
2023-04-06T13:00:00;1046077.543;1202387.980;1;17.155;7.282
2023-04-06T14:00:00;997242.342;1146255.566;1;17.481;6.759
2023-04-06T15:00:00;1092874.749;1256177.872;1;14.159;3.888
2023-04-06T16:00:00;698433.315;802796.913;1;13.087;8.022
2023-04-06T17:00:00;572420.971;657955.140;1;13.188;4.918
2023-04-06T18:00:00;367119.783;421976.762;1;7.983;6.890
2023-04-06T19:00:00;0.000;0.000;1;8.564;5.864
2023-04-06T20:00:00;0.000;0.000;0;6.855;6.305
2023-04-06T21:00:00;0.000;0.000;0;7.519;3.504
2023-04-06T22:00:00;0.000;0.000;0;8.988;1.951
2023-04-06T23:00:00;0.000;0.000;0;7.715;9.496
2023-04-07T00:00:00;0.000;0.000;0;9.182;1.144
2023-04-07T01:00:00;0.000;0.000;0;12.127;4.187
2023-04-07T02:00:00;0.000;0.000;0;12.641;9.140
2023-04-07T03:00:00;0.000;0.000;0;10.072;8.069
2023-04-07T04:00:00;0.000;0.000;0;14.463;12.443
2023-04-07T05:00:00;0.000;0.000;0;16.722;7.745
2023-04-07T06:00:00;0.000;0.000;0;13.536;2.331
2023-04-07T07:00:00;256507.415;294836.110;1;17.697;4.963
2023-04-07T08:00:00;646580.257;743195.698;1;18.620;8.512
2023-04-07T09:00:00;989266.403;1137087.819;1;16.253;3.699
2023-04-07T10:00:00;1096236.028;1260041.412;1;17.759;5.935
2023-04-07T11:00:00;1624965.331;1867776.243;1;17.526;5.892
2023-04-07T12:00:00;997081.439;1146070.619;1;18.895;1.520
2023-04-07T13:00:00;1250259.956;1437080.410;1;16.116;3.805
2023-04-07T14:00:00;1047973.749;1204567.528;1;17.217;5.497
2023-04-07T15:00:00;756282.264;869289.959;1;16.024;7.958
2023-04-07T16:00:00;851152.595;978336.316;1;12.167;1.038
2023-04-07T17:00:00;473514.920;544270.023;1;9.293;4.441
2023-04-07T18:00:00;321383.660;369406.506;1;9.153;1.357
2023-04-07T19:00:00;0.000;0.000;1;11.506;2.888
2023-04-07T20:00:00;0.000;0.000;0;8.517;5.760
2023-04-07T21:00:00;0.000;0.000;0;12.326;9.592
2023-04-07T22:00:00;0.000;0.000;0;8.299;3.530
2023-04-07T23:00:00;0.000;0.000;0;7.176;3.077
2023-04-08T00:00:00;0.000;0.000;0;6.382;4.404
2023-04-08T01:00:00;0.000;0.000;0;6.736;1.957
2023-04-08T02:00:00;0.000;0.000;0;10.109;8.967
2023-04-08T03:00:00;0.000;0.000;0;12.935;4.906
2023-04-08T04:00:00;0.000;0.000;0;15.121;7.580
2023-04-08T05:00:00;0.000;0.000;0;18.449;6.063
2023-04-08T06:00:00;0.000;0.000;0;13.527;1.640
2023-04-08T07:00:00;334642.173;384646.175;1;16.775;5.772
2023-04-08T08:00:00;556725.226;639914.053;1;17.175;2.195
2023-04-08T09:00:00;904412.170;1039554.218;1;19.909;3.170
2023-04-08T10:00:00;1280214.179;1471510.550;1;19.116;8.580
2023-04-08T11:00:00;1072648.758;1232929.607;1;16.557;1.989
2023-04-08T12:00:00;934848.970;1074539.046;1;16.430;5.157
2023-04-08T13:00:00;1512942.531;1739014.403;1;18.620;6.081
2023-04-08T14:00:00;1074675.410;1235259.092;1;15.580;7.320
2023-04-08T15:00:00;1097119.848;1261057.296;1;12.240;2.177
2023-04-08T16:00:00;909778.959;1045722.941;1;13.431;4.304
2023-04-08T17:00:00;495256.604;569260.464;1;12.657;5.121
2023-04-08T18:00:00;316841.746;364185.915;1;6.882;7.825
2023-04-08T19:00:00;0.000;0.000;1;10.419;4.150
2023-04-08T20:00:00;0.000;0.000;0;9.674;3.530
2023-04-08T21:00:00;0.000;0.000;0;8.734;6.331
2023-04-08T22:00:00;0.000;0.000;0;8.262;2.888
2023-04-08T23:00:00;0.000;0.000;0;7.684;3.614
2023-04-09T00:00:00;0.000;0.000;0;11.423;5.414
2023-04-09T01:00:00;0.000;0.000;0;10.596;2.186
2023-04-09T02:00:00;0.000;0.000;0;10.285;4.911
2023-04-09T03:00:00;0.000;0.000;0;14.562;4.992
2023-04-09T04:00:00;0.000;0.000;0;13.298;1.648
2023-04-09T05:00:00;0.000;0.000;0;14.705;4.494
2023-04-09T06:00:00;0.000;0.000;0;15.964;4.731
2023-04-09T07:00:00;191582.770;220210.081;1;16.798;7.769
2023-04-09T08:00:00;512748.441;589366.024;1;20.642;7.393
2023-04-09T09:00:00;812330.226;933712.904;1;19.518;2.508
2023-04-09T10:00:00;1053532.403;1210956.785;1;16.806;3.995
2023-04-09T11:00:00;1346920.899;1548184.941;1;18.211;0.920
2023-04-09T12:00:00;1641022.249;1886232.470;1;15.727;4.265
2023-04-09T13:00:00;1130325.731;1299224.978;1;17.383;5.025
2023-04-09T14:00:00;1095496.925;1259191.868;1;13.259;1.596
2023-04-09T15:00:00;950958.942;1093056.255;1;13.731;5.472
2023-04-09T16:00:00;589202.634;677244.407;1;13.382;2.497
2023-04-09T17:00:00;540811.239;621622.114;1;11.736;5.727
2023-04-09T18:00:00;414358.684;476274.349;1;11.889;3.017
2023-04-09T19:00:00;0.000;0.000;1;4.477;7.261
2023-04-09T20:00:00;0.000;0.000;0;12.415;0.265
2023-04-09T21:00:00;0.000;0.000;0;10.239;7.092
2023-04-09T22:00:00;0.000;0.000;0;4.235;5.331
2023-04-09T23:00:00;0.000;0.000;0;6.892;5.413
2023-04-10T00:00:00;0.000;0.000;0;8.633;3.499
2023-04-10T01:00:00;0.000;0.000;0;5.705;3.509
2023-04-10T02:00:00;0.000;0.000;0;6.884;6.002
2023-04-10T03:00:00;0.000;0.000;0;11.814;2.820
2023-04-10T04:00:00;0.000;0.000;0;13.004;5.051
2023-04-10T05:00:00;0.000;0.000;0;14.212;3.974
2023-04-10T06:00:00;0.000;0.000;0;16.726;4.092
2023-04-10T07:00:00;286147.173;328904.797;1;16.639;4.953
2023-04-10T08:00:00;455074.528;523074.170;1;16.048;6.746
2023-04-10T09:00:00;934378.453;1073998.222;1;17.363;0.911
2023-04-10T10:00:00;811345.375;932580.891;1;17.403;2.070
2023-04-10T11:00:00;1311454.855;1507419.374;1;17.002;8.212
2023-04-10T12:00:00;993651.540;1142128.207;1;18.474;6.041
2023-04-10T13:00:00;1468798.923;1688274.625;1;16.948;4.290
2023-04-10T14:00:00;1458516.649;1676455.918;1;19.746;3.311
2023-04-10T15:00:00;1027117.448;1180594.768;1;14.027;6.077
2023-04-10T16:00:00;885317.291;1017606.082;1;11.827;2.124
2023-04-10T17:00:00;782305.487;899201.709;1;13.131;4.182
2023-04-10T18:00:00;299613.780;344383.655;1;11.210;3.431
2023-04-10T19:00:00;0.000;0.000;1;6.862;2.662
2023-04-10T20:00:00;0.000;0.000;0;12.644;5.523
2023-04-10T21:00:00;0.000;0.000;0;10.346;2.639
2023-04-10T22:00:00;0.000;0.000;0;5.220;3.856
2023-04-10T23:00:00;0.000;0.000;0;8.948;5.805
2023-04-11T00:00:00;0.000;0.000;0;8.861;7.287
2023-04-11T01:00:00;0.000;0.000;0;11.127;5.340
2023-04-11T02:00:00;0.000;0.000;0;13.985;6.190
2023-04-11T03:00:00;0.000;0.000;0;14.302;5.922
2023-04-11T04:00:00;0.000;0.000;0;13.621;6.654
2023-04-11T05:00:00;0.000;0.000;0;12.356;2.535
2023-04-11T06:00:00;0.000;0.000;0;15.394;1.709
