# PVGIS-6 TMY data
# Location: 51.514N, 7.465E
# Elevation: 973m
# Source: PVGIS <https://joint-research-centre.ec.europa.eu/pvgis_en>
# Radiation database: PVGIS-SARAH2
# Nominal power of the PV system: 2000kW
# System losses: 15.0%
# Slope angle: 35 deg
# Azimuth angle: 0 deg (optimum)
#
time;P_Wh;G(i);H_sun;T2m;WS10m
2023-04-11T00:00:00;0.000;0.000;0;-1.410;4.568
2023-04-11T01:00:00;0.000;0.000;0;4.569;5.766
2023-04-11T02:00:00;0.000;0.000;0;4.363;2.423
2023-04-11T03:00:00;0.000;0.000;0;6.357;4.351
2023-04-11T04:00:00;0.000;0.000;0;4.773;2.104
2023-04-11T05:00:00;0.000;0.000;0;10.511;3.956
2023-04-11T06:00:00;0.000;0.000;0;7.408;2.987
2023-04-11T07:00:00;372947.615;438761.900;1;6.449;3.047
2023-04-11T08:00:00;679527.880;799444.565;1;8.929;5.022
2023-04-11T09:00:00;841961.481;990542.919;1;9.761;1.350
2023-04-11T10:00:00;931500.030;1095882.388;1;9.405;4.469
2023-04-11T11:00:00;1764834.337;2076275.691;1;10.689;3.184
2023-04-11T12:00:00;1615351.719;1900413.787;1;10.820;3.546
2023-04-11T13:00:00;1214655.024;1429005.911;1;11.892;12.042
2023-04-11T14:00:00;863354.114;1015710.722;1;8.763;9.071
2023-04-11T15:00:00;1179492.941;1387638.754;1;4.961;5.818
2023-04-11T16:00:00;830017.955;976491.712;1;4.706;3.932
2023-04-11T17:00:00;507470.177;597023.738;1;5.114;6.136
2023-04-11T18:00:00;223099.433;262469.921;1;2.232;1.913
2023-04-11T19:00:00;0.000;0.000;1;0.543;0.791
2023-04-11T20:00:00;0.000;0.000;0;2.291;4.290
2023-04-11T21:00:00;0.000;0.000;0;4.571;2.740
2023-04-11T22:00:00;0.000;0.000;0;3.238;8.581
2023-04-11T23:00:00;0.000;0.000;0;1.286;3.073
2023-04-12T00:00:00;0.000;0.000;0;4.294;5.191
2023-04-12T01:00:00;0.000;0.000;0;-1.410;4.440
2023-04-12T02:00:00;0.000;0.000;0;3.285;3.010
2023-04-12T03:00:00;0.000;0.000;0;8.584;3.426
2023-04-12T04:00:00;0.000;0.000;0;6.427;3.543
2023-04-12T05:00:00;0.000;0.000;0;6.257;2.363
2023-04-12T06:00:00;0.000;0.000;0;7.105;7.035
2023-04-12T07:00:00;368234.072;433216.556;1;10.514;5.837
2023-04-12T08:00:00;467980.812;550565.661;1;8.242;5.918
2023-04-12T09:00:00;335423.071;394615.378;1;13.090;8.477
2023-04-12T10:00:00;900089.854;1058929.240;1;8.568;2.019
2023-04-12T11:00:00;975480.621;1147624.260;1;11.229;3.262
2023-04-12T12:00:00;977114.929;1149546.976;1;8.320;4.288
2023-04-12T13:00:00;1044798.164;1229174.311;1;9.610;3.021
2023-04-12T14:00:00;1488948.174;1751703.734;1;9.451;5.557
2023-04-12T15:00:00;1195675.163;1406676.662;1;8.238;0.278
2023-04-12T16:00:00;951614.461;1119546.425;1;9.428;2.453
2023-04-12T17:00:00;848231.606;997919.537;1;4.002;3.689
2023-04-12T18:00:00;341458.197;401715.526;1;5.635;6.466
2023-04-12T19:00:00;0.000;0.000;1;2.236;3.014
2023-04-12T20:00:00;0.000;0.000;0;3.046;2.092
2023-04-12T21:00:00;0.000;0.000;0;0.441;3.621
2023-04-12T22:00:00;0.000;0.000;0;1.200;2.066
2023-04-12T23:00:00;0.000;0.000;0;1.721;6.176
2023-04-13T00:00:00;0.000;0.000;0;-1.365;4.333
2023-04-13T01:00:00;0.000;0.000;0;4.086;5.032
2023-04-13T02:00:00;0.000;0.000;0;4.230;3.912
2023-04-13T03:00:00;0.000;0.000;0;5.627;8.250
2023-04-13T04:00:00;0.000;0.000;0;4.159;6.398
2023-04-13T05:00:00;0.000;0.000;0;10.584;4.497
2023-04-13T06:00:00;0.000;0.000;0;10.114;6.554
2023-04-13T07:00:00;237455.294;279359.170;1;9.909;1.167
2023-04-13T08:00:00;657038.577;772986.561;1;11.799;3.995
2023-04-13T09:00:00;743493.224;874697.910;1;15.022;3.904
2023-04-13T10:00:00;918046.516;1080054.724;1;12.164;1.857
2023-04-13T11:00:00;1224515.092;1440605.990;1;10.940;4.566
2023-04-13T12:00:00;1446050.852;1701236.296;1;12.070;1.658
2023-04-13T13:00:00;1231186.266;1448454.431;1;13.369;7.516
2023-04-13T14:00:00;1351809.463;1590364.075;1;9.071;4.690
2023-04-13T15:00:00;674037.348;792985.115;1;7.165;5.081
2023-04-13T16:00:00;726185.536;854335.925;1;7.364;3.905
2023-04-13T17:00:00;436705.092;513770.697;1;2.065;1.945
2023-04-13T18:00:00;400895.397;471641.644;1;4.774;2.280
2023-04-13T19:00:00;0.000;0.000;1;3.895;4.652
2023-04-13T20:00:00;0.000;0.000;0;3.246;2.986
2023-04-13T21:00:00;0.000;0.000;0;0.614;10.621
2023-04-13T22:00:00;0.000;0.000;0;-0.875;6.835
2023-04-13T23:00:00;0.000;0.000;0;2.368;4.102
2023-04-14T00:00:00;0.000;0.000;0;3.430;7.319
2023-04-14T01:00:00;0.000;0.000;0;6.126;6.220
2023-04-14T02:00:00;0.000;0.000;0;2.496;8.248
2023-04-14T03:00:00;0.000;0.000;0;5.927;3.056
2023-04-14T04:00:00;0.000;0.000;0;7.527;3.478
2023-04-14T05:00:00;0.000;0.000;0;11.058;2.790
2023-04-14T06:00:00;0.000;0.000;0;9.011;9.652
2023-04-14T07:00:00;232931.199;274036.704;1;10.095;5.549
2023-04-14T08:00:00;413152.014;486061.193;1;13.406;2.240
2023-04-14T09:00:00;853646.286;1004289.748;1;10.227;3.502
2023-04-14T10:00:00;949368.581;1116904.213;1;10.605;2.615
2023-04-14T11:00:00;1387195.124;1631994.263;1;10.031;5.683
2023-04-14T12:00:00;999631.545;1176037.112;1;8.962;1.578
2023-04-14T13:00:00;1134874.431;1335146.390;1;10.025;1.901
2023-04-14T14:00:00;1088318.847;1280375.114;1;5.614;6.753
2023-04-14T15:00:00;1258828.018;1480974.139;1;7.454;3.318
2023-04-14T16:00:00;808627.475;951326.441;1;7.688;9.112
2023-04-14T17:00:00;455077.853;535385.709;1;1.588;6.291
2023-04-14T18:00:00;262722.350;309085.117;1;2.738;4.581
2023-04-14T19:00:00;0.000;0.000;1;2.914;4.279
2023-04-14T20:00:00;0.000;0.000;0;4.235;8.132
2023-04-14T21:00:00;0.000;0.000;0;1.685;4.624
2023-04-14T22:00:00;0.000;0.000;0;2.382;5.394
2023-04-14T23:00:00;0.000;0.000;0;0.259;1.107
2023-04-15T00:00:00;0.000;0.000;0;-0.611;7.006
2023-04-15T01:00:00;0.000;0.000;0;0.628;5.304
2023-04-15T02:00:00;0.000;0.000;0;2.439;2.957
2023-04-15T03:00:00;0.000;0.000;0;6.784;1.299
2023-04-15T04:00:00;0.000;0.000;0;7.760;4.068
2023-04-15T05:00:00;0.000;0.000;0;8.794;4.790
2023-04-15T06:00:00;0.000;0.000;0;4.447;1.917
2023-04-15T07:00:00;302375.636;355736.043;1;7.426;0.198
2023-04-15T08:00:00;389605.839;458359.811;1;12.580;5.495
2023-04-15T09:00:00;485476.882;571149.273;1;14.651;3.715
2023-04-15T10:00:00;993593.881;1168933.977;1;12.273;2.147
2023-04-15T11:00:00;1401287.234;1648573.217;1;10.623;2.026
2023-04-15T12:00:00;1239630.749;1458389.117;1;7.235;2.821
2023-04-15T13:00:00;1437626.039;1691324.752;1;8.419;3.140
2023-04-15T14:00:00;962676.865;1132561.017;1;8.573;5.150
2023-04-15T15:00:00;1130168.584;1329610.099;1;6.534;4.226
2023-04-15T16:00:00;959087.246;1128337.937;1;7.249;2.497
2023-04-15T17:00:00;753867.181;886902.565;1;3.371;0.813
2023-04-15T18:00:00;268356.766;315713.842;1;4.039;5.460
2023-04-15T19:00:00;0.000;0.000;1;2.786;2.823
2023-04-15T20:00:00;0.000;0.000;0;1.878;11.514
2023-04-15T21:00:00;0.000;0.000;0;1.103;4.670
2023-04-15T22:00:00;0.000;0.000;0;2.601;5.161
2023-04-15T23:00:00;0.000;0.000;0;-0.249;0.643
2023-04-16T00:00:00;0.000;0.000;0;5.320;4.658
2023-04-16T01:00:00;0.000;0.000;0;2.128;5.132
2023-04-16T02:00:00;0.000;0.000;0;4.775;3.189
2023-04-16T03:00:00;0.000;0.000;0;2.618;3.412
2023-04-16T04:00:00;0.000;0.000;0;5.768;2.575
2023-04-16T05:00:00;0.000;0.000;0;7.163;6.172
2023-04-16T06:00:00;0.000;0.000;0;7.449;2.501
2023-04-16T07:00:00;364870.276;429259.148;1;14.959;4.947
2023-04-16T08:00:00;762214.555;896723.006;1;10.740;7.370
2023-04-16T09:00:00;722724.798;850264.468;1;13.351;4.918
2023-04-16T10:00:00;1131373.832;1331028.038;1;11.561;3.685
2023-04-16T11:00:00;629421.103;740495.415;1;10.510;4.807
2023-04-16T12:00:00;1445226.966;1700267.018;1;11.411;5.317
2023-04-16T13:00:00;1257030.982;1478859.979;1;9.924;3.935
2023-04-16T14:00:00;1447115.533;1702488.863;1;9.522;5.666
2023-04-16T15:00:00;1357848.987;1597469.397;1;6.111;2.252
2023-04-16T16:00:00;999388.611;1175751.307;1;5.121;4.490
2023-04-16T17:00:00;567122.651;667203.119;1;3.599;6.301
2023-04-16T18:00:00;303313.095;356838.935;1;4.733;2.709
2023-04-16T19:00:00;0.000;0.000;1;2.828;6.427
2023-04-16T20:00:00;0.000;0.000;0;-2.079;4.039
2023-04-16T21:00:00;0.000;0.000;0;1.687;1.438
2023-04-16T22:00:00;0.000;0.000;0;0.926;4.873
2023-04-16T23:00:00;0.000;0.000;0;2.068;10.444
2023-04-17T00:00:00;0.000;0.000;0;4.877;3.225
2023-04-17T01:00:00;0.000;0.000;0;-0.216;4.834
2023-04-17T02:00:00;0.000;0.000;0;2.572;1.213
2023-04-17T03:00:00;0.000;0.000;0;3.300;4.508
2023-04-17T04:00:00;0.000;0.000;0;5.121;2.329
2023-04-17T05:00:00;0.000;0.000;0;4.604;5.836
2023-04-17T06:00:00;0.000;0.000;0;6.755;4.774
2023-04-17T07:00:00;406430.223;478153.203;1;10.913;8.122
2023-04-17T08:00:00;521097.104;613055.416;1;12.480;5.199
2023-04-17T09:00:00;900916.166;1059901.372;1;11.318;5.447
2023-04-17T10:00:00;1205033.439;1417686.398;1;13.432;3.836
2023-04-17T11:00:00;1028239.112;1209693.074;1;11.413;7.210
2023-04-17T12:00:00;1259209.545;1481422.995;1;9.226;5.998
2023-04-17T13:00:00;1367387.400;1608691.059;1;10.873;4.870
2023-04-17T14:00:00;894967.961;1052903.484;1;11.162;8.676
2023-04-17T15:00:00;1039905.395;1223418.112;1;8.712;4.791
2023-04-17T16:00:00;706732.138;831449.574;1;7.144;6.905
2023-04-17T17:00:00;517742.739;609109.104;1;6.228;6.326
2023-04-17T18:00:00;253855.896;298653.996;1;4.325;2.832
2023-04-17T19:00:00;0.000;0.000;1;-1.499;1.415
2023-04-17T20:00:00;0.000;0.000;0;0.396;1.382
2023-04-17T21:00:00;0.000;0.000;0;-0.855;1.749
2023-04-17T22:00:00;0.000;0.000;0;-0.001;2.428
2023-04-17T23:00:00;0.000;0.000;0;1.543;2.593
2023-04-18T00:00:00;0.000;0.000;0;0.791;5.932
2023-04-18T01:00:00;0.000;0.000;0;1.208;6.889
2023-04-18T02:00:00;0.000;0.000;0;5.568;4.566
2023-04-18T03:00:00;0.000;0.000;0;7.721;5.558
2023-04-18T04:00:00;0.000;0.000;0;4.742;4.002
2023-04-18T05:00:00;0.000;0.000;0;4.591;6.115
2023-04-18T06:00:00;0.000;0.000;0;8.260;1.749
2023-04-18T07:00:00;283875.150;333970.765;1;7.865;3.159
2023-04-18T08:00:00;637155.572;749594.790;1;9.211;6.325
2023-04-18T09:00:00;755332.922;888626.967;1;10.095;1.493
2023-04-18T10:00:00;1270919.568;1495199.492;1;10.665;5.989
2023-04-18T11:00:00;976884.805;1149276.241;1;13.569;9.827
2023-04-18T12:00:00;1689049.216;1987116.724;1;11.244;3.025
2023-04-18T13:00:00;1289120.833;1516612.745;1;13.631;6.592
2023-04-18T14:00:00;1064349.523;1252175.910;1;10.693;2.304
2023-04-18T15:00:00;1323904.194;1557534.346;1;7.628;0.764
2023-04-18T16:00:00;927795.262;1091523.838;1;3.924;5.960
2023-04-18T17:00:00;560754.922;659711.672;1;3.478;6.870
2023-04-18T18:00:00;275845.155;324523.711;1;4.983;0.944
2023-04-18T19:00:00;0.000;0.000;1;2.516;13.026
2023-04-18T20:00:00;0.000;0.000;0;2.466;4.441
2023-04-18T21:00:00;0.000;0.000;0;3.714;6.236
2023-04-18T22:00:00;0.000;0.000;0;0.022;6.949
2023-04-18T23:00:00;0.000;0.000;0;1.530;5.811
2023-04-19T00:00:00;0.000;0.000;0;1.793;1.146
2023-04-19T01:00:00;0.000;0.000;0;4.991;3.937
2023-04-19T02:00:00;0.000;0.000;0;5.228;5.366
2023-04-19T03:00:00;0.000;0.000;0;1.787;5.693
2023-04-19T04:00:00;0.000;0.000;0;7.597;1.424
2023-04-19T05:00:00;0.000;0.000;0;4.917;1.558
2023-04-19T06:00:00;0.000;0.000;0;11.336;6.226
2023-04-19T07:00:00;278381.854;327508.064;1;9.820;5.791
2023-04-19T08:00:00;594089.421;698928.731;1;11.507;6.144
2023-04-19T09:00:00;1048688.147;1233750.762;1;10.243;8.549
2023-04-19T10:00:00;1204994.300;1417640.353;1;12.005;3.586
2023-04-19T11:00:00;1295374.449;1523969.940;1;13.118;5.983
2023-04-19T12:00:00;1193138.696;1403692.584;1;8.342;2.484
2023-04-19T13:00:00;1083905.333;1275182.745;1;5.359;3.913
2023-04-19T14:00:00;1317749.226;1550293.207;1;11.789;5.241
2023-04-19T15:00:00;1382174.080;1626087.153;1;8.747;5.233
2023-04-19T16:00:00;1064385.032;1252217.684;1;4.385;1.205
2023-04-19T17:00:00;505199.738;594352.633;1;6.132;3.863
2023-04-19T18:00:00;243970.603;287024.239;1;3.153;5.842
2023-04-19T19:00:00;0.000;0.000;1;-0.480;4.540
2023-04-19T20:00:00;0.000;0.000;0;1.821;7.908
2023-04-19T21:00:00;0.000;0.000;0;0.607;5.538
2023-04-19T22:00:00;0.000;0.000;0;-1.879;4.629
2023-04-19T23:00:00;0.000;0.000;0;2.876;0.788
2023-04-20T00:00:00;0.000;0.000;0;2.248;2.826
2023-04-20T01:00:00;0.000;0.000;0;3.654;3.710
2023-04-20T02:00:00;0.000;0.000;0;4.429;5.482
2023-04-20T03:00:00;0.000;0.000;0;5.605;3.538
2023-04-20T04:00:00;0.000;0.000;0;6.505;6.434
2023-04-20T05:00:00;0.000;0.000;0;9.376;6.338
2023-04-20T06:00:00;0.000;0.000;0;6.932;1.285
2023-04-20T07:00:00;222338.134;261574.275;1;11.088;3.548
2023-04-20T08:00:00;685858.639;806892.517;1;9.196;7.873
2023-04-20T09:00:00;1153428.346;1356974.525;1;7.673;2.654
2023-04-20T10:00:00;1309363.533;1540427.686;1;9.941;6.271
2023-04-20T11:00:00;1347110.115;1584835.430;1;10.902;3.802
2023-04-20T12:00:00;854064.321;1004781.554;1;10.443;7.014
2023-04-20T13:00:00;1596262.194;1877955.522;1;8.979;8.762
2023-04-20T14:00:00;730902.084;859884.805;1;9.408;7.705
2023-04-20T15:00:00;1200859.066;1412775.371;1;10.426;6.135
2023-04-20T16:00:00;655739.355;771458.065;1;6.702;3.252
2023-04-20T17:00:00;572848.265;673939.135;1;9.835;4.897
2023-04-20T18:00:00;320733.103;377333.062;1;0.508;3.325
2023-04-20T19:00:00;0.000;0.000;1;2.943;4.888
2023-04-20T20:00:00;0.000;0.000;0;-1.649;3.499
2023-04-20T21:00:00;0.000;0.000;0;-1.872;2.995
2023-04-20T22:00:00;0.000;0.000;0;3.710;1.469
2023-04-20T23:00:00;0.000;0.000;0;0.389;4.679
2023-04-21T00:00:00;0.000;0.000;0;3.856;3.882
2023-04-21T01:00:00;0.000;0.000;0;2.977;3.604
2023-04-21T02:00:00;0.000;0.000;0;4.014;4.121
2023-04-21T03:00:00;0.000;0.000;0;3.173;2.739
2023-04-21T04:00:00;0.000;0.000;0;8.946;5.019
2023-04-21T05:00:00;0.000;0.000;0;7.569;6.818
2023-04-21T06:00:00;0.000;0.000;0;12.130;7.903
2023-04-21T07:00:00;298976.608;351737.186;1;10.646;2.213
2023-04-21T08:00:00;597821.253;703319.121;1;8.797;4.242
2023-04-21T09:00:00;1083778.394;1275033.405;1;13.017;4.974
2023-04-21T10:00:00;1360238.780;1600280.918;1;10.779;3.104
2023-04-21T11:00:00;1489262.977;1752074.091;1;14.605;5.490
2023-04-21T12:00:00;1221884.757;1437511.479;1;7.260;3.123
2023-04-21T13:00:00;1135009.852;1335305.709;1;9.695;3.650
2023-04-21T14:00:00;988384.892;1162805.755;1;6.262;5.377
2023-04-21T15:00:00;948599.192;1115999.049;1;10.617;3.722
2023-04-21T16:00:00;884378.709;1040445.540;1;2.256;3.849
2023-04-21T17:00:00;403262.378;474426.327;1;3.069;0.872
2023-04-21T18:00:00;377254.223;443828.498;1;2.802;5.505
2023-04-21T19:00:00;0.000;0.000;1;0.797;1.160
2023-04-21T20:00:00;0.000;0.000;0;0.839;4.177
2023-04-21T21:00:00;0.000;0.000;0;2.223;1.619
2023-04-21T22:00:00;0.000;0.000;0;4.273;2.535
2023-04-21T23:00:00;0.000;0.000;0;2.555;5.770
2023-04-22T00:00:00;0.000;0.000;0;0.371;8.975
2023-04-22T01:00:00;0.000;0.000;0;3.892;6.428
2023-04-22T02:00:00;0.000;0.000;0;6.185;5.233
2023-04-22T03:00:00;0.000;0.000;0;1.314;5.495
2023-04-22T04:00:00;0.000;0.000;0;5.960;1.447
2023-04-22T05:00:00;0.000;0.000;0;7.871;2.606
2023-04-22T06:00:00;0.000;0.000;0;6.331;9.951
2023-04-22T07:00:00;396742.413;466755.780;1;10.193;2.738
2023-04-22T08:00:00;408140.067;480164.784;1;16.120;1.891
2023-04-22T09:00:00;664587.420;781867.553;1;10.484;3.686
2023-04-22T10:00:00;1045049.384;1229469.863;1;8.223;4.036
2023-04-22T11:00:00;1166930.902;1372859.885;1;9.994;2.388
2023-04-22T12:00:00;1172991.059;1379989.481;1;8.290;2.748
2023-04-22T13:00:00;1214901.101;1429295.412;1;9.304;5.772
2023-04-22T14:00:00;1530748.751;1800880.884;1;6.972;8.088
2023-04-22T15:00:00;1055818.139;1242138.987;1;3.072;1.582
2023-04-22T16:00:00;824061.641;969484.283;1;6.740;2.183
2023-04-22T17:00:00;577433.102;679333.062;1;7.247;2.872
2023-04-22T18:00:00;270999.751;318823.236;1;4.975;5.197
2023-04-22T19:00:00;0.000;0.000;1;0.376;3.133
2023-04-22T20:00:00;0.000;0.000;0;4.658;2.871
2023-04-22T21:00:00;0.000;0.000;0;2.550;1.622
2023-04-22T22:00:00;0.000;0.000;0;-2.064;3.570
2023-04-22T23:00:00;0.000;0.000;0;2.964;2.848
2023-04-23T00:00:00;0.000;0.000;0;2.806;4.916
2023-04-23T01:00:00;0.000;0.000;0;1.555;4.056
2023-04-23T02:00:00;0.000;0.000;0;2.370;3.620
2023-04-23T03:00:00;0.000;0.000;0;6.269;5.206
2023-04-23T04:00:00;0.000;0.000;0;8.282;7.458
2023-04-23T05:00:00;0.000;0.000;0;8.333;12.083
2023-04-23T06:00:00;0.000;0.000;0;8.927;1.893
2023-04-23T07:00:00;362222.357;426143.949;1;10.826;7.520
2023-04-23T08:00:00;427180.893;502565.756;1;13.371;1.377
2023-04-23T09:00:00;1023886.214;1204572.017;1;11.020;3.516
2023-04-23T10:00:00;1231622.519;1448967.670;1;7.588;2.242
2023-04-23T11:00:00;1408049.791;1656529.166;1;9.210;3.883
2023-04-23T12:00:00;1431787.749;1684456.176;1;11.407;2.238
2023-04-23T13:00:00;1163072.050;1368320.059;1;8.561;1.264
2023-04-23T14:00:00;1228216.193;1444960.227;1;9.099;4.030
2023-04-23T15:00:00;795406.058;935771.833;1;9.678;3.475
2023-04-23T16:00:00;688883.680;810451.388;1;5.077;2.695
2023-04-23T17:00:00;561069.238;660081.457;1;8.513;6.256
2023-04-23T18:00:00;416046.463;489466.427;1;2.366;7.708
2023-04-23T19:00:00;0.000;0.000;1;2.865;5.408
2023-04-23T20:00:00;0.000;0.000;0;1.523;0.917
2023-04-23T21:00:00;0.000;0.000;0;1.132;3.847
2023-04-23T22:00:00;0.000;0.000;0;2.422;2.181
2023-04-23T23:00:00;0.000;0.000;0;4.712;8.794
2023-04-24T00:00:00;0.000;0.000;0;-0.965;2.856
2023-04-24T01:00:00;0.000;0.000;0;4.341;4.869
2023-04-24T02:00:00;0.000;0.000;0;1.218;5.890
2023-04-24T03:00:00;0.000;0.000;0;3.787;8.933
2023-04-24T04:00:00;0.000;0.000;0;6.846;6.834
2023-04-24T05:00:00;0.000;0.000;0;6.643;5.475
2023-04-24T06:00:00;0.000;0.000;0;6.828;8.070
2023-04-24T07:00:00;353097.254;415408.534;1;13.681;4.002
2023-04-24T08:00:00;472819.456;556258.183;1;8.639;4.462
2023-04-24T09:00:00;811627.807;954856.243;1;12.355;6.638
2023-04-24T10:00:00;688298.663;809763.133;1;10.054;3.520
2023-04-24T11:00:00;1292000.664;1520000.781;1;11.683;5.541
2023-04-24T12:00:00;1155162.756;1359015.007;1;8.373;2.595
2023-04-24T13:00:00;1052454.062;1238181.250;1;9.823;6.433
2023-04-24T14:00:00;1137426.510;1338148.835;1;6.402;9.605
2023-04-24T15:00:00;663025.917;780030.490;1;5.108;3.897
2023-04-24T16:00:00;906193.110;1066109.542;1;2.201;4.477
2023-04-24T17:00:00;470816.813;553902.134;1;7.316;6.711
2023-04-24T18:00:00;350994.179;412934.328;1;3.946;2.686
2023-04-24T19:00:00;0.000;0.000;1;2.910;9.266
2023-04-24T20:00:00;0.000;0.000;0;5.586;0.667
2023-04-24T21:00:00;0.000;0.000;0;-1.142;5.488
2023-04-24T22:00:00;0.000;0.000;0;1.694;4.167
2023-04-24T23:00:00;0.000;0.000;0;4.817;3.832
2023-04-25T00:00:00;0.000;0.000;0;-0.908;0.932
2023-04-25T01:00:00;0.000;0.000;0;2.092;4.766
2023-04-25T02:00:00;0.000;0.000;0;6.425;7.683
2023-04-25T03:00:00;0.000;0.000;0;6.577;5.533
2023-04-25T04:00:00;0.000;0.000;0;5.418;1.947
2023-04-25T05:00:00;0.000;0.000;0;8.335;1.132
2023-04-25T06:00:00;0.000;0.000;0;11.249;3.776
2023-04-25T07:00:00;330289.020;388575.317;1;8.946;1.808
2023-04-25T08:00:00;541712.205;637308.476;1;12.238;3.958
2023-04-25T09:00:00;1048668.417;1233727.550;1;8.472;9.059
2023-04-25T10:00:00;1232132.351;1449567.472;1;11.740;1.039
2023-04-25T11:00:00;1537438.178;1808750.797;1;14.090;3.290
2023-04-25T12:00:00;1160205.273;1364947.380;1;14.446;4.273
2023-04-25T13:00:00;1092044.904;1284758.711;1;8.426;2.115
2023-04-25T14:00:00;1540588.391;1812456.930;1;10.155;2.730
2023-04-25T15:00:00;939048.875;1104763.383;1;8.501;10.991
2023-04-25T16:00:00;921780.666;1084447.842;1;3.959;5.734
2023-04-25T17:00:00;422281.019;496801.199;1;4.230;2.986
2023-04-25T18:00:00;312336.772;367455.026;1;2.953;1.418
2023-04-25T19:00:00;0.000;0.000;1;1.286;3.137
2023-04-25T20:00:00;0.000;0.000;0;2.495;6.521
2023-04-25T21:00:00;0.000;0.000;0;0.970;4.143
2023-04-25T22:00:00;0.000;0.000;0;1.760;3.821
2023-04-25T23:00:00;0.000;0.000;0;3.991;4.152
2023-04-26T00:00:00;0.000;0.000;0;3.041;7.019
2023-04-26T01:00:00;0.000;0.000;0;5.168;4.371
2023-04-26T02:00:00;0.000;0.000;0;5.962;2.014
2023-04-26T03:00:00;0.000;0.000;0;3.421;1.412
2023-04-26T04:00:00;0.000;0.000;0;7.576;8.928
2023-04-26T05:00:00;0.000;0.000;0;4.207;3.805
2023-04-26T06:00:00;0.000;0.000;0;7.588;3.780
2023-04-26T07:00:00;351624.235;413675.570;1;12.195;0.797
2023-04-26T08:00:00;778090.135;915400.159;1;13.364;0.713
2023-04-26T09:00:00;776001.068;912942.433;1;11.813;6.365
2023-04-26T10:00:00;1010308.518;1188598.257;1;14.481;6.982
2023-04-26T11:00:00;1229540.451;1446518.178;1;11.832;3.391
2023-04-26T12:00:00;1477888.072;1738691.849;1;10.994;2.199
2023-04-26T13:00:00;1135868.771;1336316.201;1;7.692;5.823
2023-04-26T14:00:00;1454256.490;1710889.989;1;5.813;4.327
2023-04-26T15:00:00;1153197.057;1356702.420;1;7.461;5.751
2023-04-26T16:00:00;634468.428;746433.445;1;7.205;7.100
2023-04-26T17:00:00;524800.254;617412.064;1;3.413;6.415
2023-04-26T18:00:00;270708.212;318480.249;1;4.275;2.845
2023-04-26T19:00:00;0.000;0.000;1;3.125;4.554
2023-04-26T20:00:00;0.000;0.000;0;2.645;2.234
2023-04-26T21:00:00;0.000;0.000;0;2.831;2.534
2023-04-26T22:00:00;0.000;0.000;0;0.838;8.301
2023-04-26T23:00:00;0.000;0.000;0;1.181;2.335
2023-04-27T00:00:00;0.000;0.000;0;2.902;8.658
2023-04-27T01:00:00;0.000;0.000;0;5.572;3.366
2023-04-27T02:00:00;0.000;0.000;0;2.982;1.699
2023-04-27T03:00:00;0.000;0.000;0;5.429;3.016
2023-04-27T04:00:00;0.000;0.000;0;4.611;3.247
2023-04-27T05:00:00;0.000;0.000;0;4.852;0.837
2023-04-27T06:00:00;0.000;0.000;0;7.970;4.806
2023-04-27T07:00:00;222675.458;261971.127;1;10.626;1.158
2023-04-27T08:00:00;489817.613;576256.016;1;11.677;5.225
2023-04-27T09:00:00;679863.349;799839.235;1;8.888;2.208
2023-04-27T10:00:00;1164460.506;1369953.537;1;10.879;7.470
2023-04-27T11:00:00;1055951.026;1242295.325;1;10.364;4.172
2023-04-27T12:00:00;1252315.420;1473312.258;1;9.523;8.832
2023-04-27T13:00:00;961099.916;1130705.784;1;9.879;3.796
2023-04-27T14:00:00;833093.694;980110.228;1;7.507;4.375
2023-04-27T15:00:00;736400.277;866353.267;1;7.318;1.151
2023-04-27T16:00:00;723917.496;851667.642;1;9.023;3.301
2023-04-27T17:00:00;703490.602;827636.003;1;3.418;4.879
2023-04-27T18:00:00;266503.255;313533.241;1;-0.287;4.489
2023-04-27T19:00:00;0.000;0.000;1;2.735;2.591
2023-04-27T20:00:00;0.000;0.000;0;1.524;3.519
2023-04-27T21:00:00;0.000;0.000;0;1.761;3.630
2023-04-27T22:00:00;0.000;0.000;0;1.021;4.864
2023-04-27T23:00:00;0.000;0.000;0;2.973;4.275
2023-04-28T00:00:00;0.000;0.000;0;2.351;3.012
2023-04-28T01:00:00;0.000;0.000;0;2.945;8.329
2023-04-28T02:00:00;0.000;0.000;0;3.484;6.918
2023-04-28T03:00:00;0.000;0.000;0;5.024;1.974
2023-04-28T04:00:00;0.000;0.000;0;5.632;6.398
2023-04-28T05:00:00;0.000;0.000;0;8.040;6.616
2023-04-28T06:00:00;0.000;0.000;0;8.584;7.765
2023-04-28T07:00:00;258384.000;303981.177;1;8.169;13.507
2023-04-28T08:00:00;483412.175;568720.206;1;10.700;1.842
2023-04-28T09:00:00;621216.223;730842.615;1;13.897;3.164
2023-04-28T10:00:00;1142502.227;1344120.267;1;13.760;4.896
2023-04-28T11:00:00;1302121.669;1531907.846;1;9.248;3.918
2023-04-28T12:00:00;1489636.545;1752513.583;1;8.216;3.873
2023-04-28T13:00:00;1008599.025;1186587.089;1;12.058;1.451
2023-04-28T14:00:00;1474735.424;1734982.852;1;7.160;3.317
2023-04-28T15:00:00;1300408.672;1529892.555;1;7.884;4.980
